,pairwise_pearson,predicted_score,sentence1,sentence2
1044,0.8775085360685491,4.693694561719894,"Lee Janzen, who was tied atop the leaderboard with five holes left, finished with a 68 and tied for sixth.","Lee Janzen, tied atop the leaderboard with five holes left, finished with a 68 to tie for sixth with Bob Crane (67) at 269."
1045,0.681849550703128,4.204727858304977,"Tenet has been under scrutiny since November, when former Chief Executive Jeffrey Barbakow said the company used aggressive pricing to trigger higher payments for the sickest Medicare patients.","In November, Jeffrey Brabakow, the chief executive at the time, said the company used aggressive pricing to get higher payments for the sickest Medicare patients."
1046,0.5554759151400604,3.8887177407741547,Dotson was arrested Monday in his native Maryland and charged with murder.,"Dotson, 21, was subsequently charged with Dennehy's murder."
1047,0.7854337068987365,4.46369931101799,"The bank also said its offer was subject to the agreement of Drax's senior banks, senior bond holders and hedging banks by 30 September 2003.","The offer is also subject to Goldman signing an agreement with Drax's senior banks, senior bond holders and hedging banks by Sept. 30, it said."
1048,0.6187911437732347,4.046995937824249,"They've been in the stores for over six weeks, says Carney.","The quarterlies usually stay in stores for between six to eight weeks,"" Carney added."
1049,0.9365957653958789,4.841488748788834,"The world's largest software company said it recognized the difficulty the multiple patches posed for companies, and set out to make it easier for them to apply the updates.",The world's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them.
1050,0.8234597847060561,4.558171927928925,"But price declines have remained below 30 percent, year over year, for the last two quarters, said IDC analyst John McArthur.",McArthur told internetnews.com price declines have moderated and remained below 30 percent from the previous year for the last two quarters.
1051,0.6838101775124232,4.2093028128147125,Putin hailed Saudi Arabia as ``one of the most important Muslim nations.,"Before the meeting, Putin said Russia regards Saudi Arabia as a key Muslim state."
1052,0.7336529300268984,4.334315806627274,"Appellate courts across the country have issued differing rulings on the issue, allowing public displays of the Ten Commandments in some cases and banning them in others.","Lower courts have splintered on the issue, allowing depictions of the Ten Commandments in some instances and not in others."
1053,0.5747682786845594,3.936958909034729,He was arrested Tuesday night at a northwest Atlanta tire shop after a national manhunt.,"He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off."
1054,0.6265592778454449,4.066413342952728,The effort is the Bush administration's latest effort to expand the role of religious organizations in government services.,July 10 - The Bush administration's latest effort to expand the role of religious organizations in government services enlists church-based youth groups in anti-drug programs.
1055,0.7536941983573524,4.384227842092514,"The shares represent more than half the 115.9 million shares Turner held at the end of April, according to Bloomberg data.",The sale represents about 52 per cent of the 115.9 million shares Mr Turner held at the end of April.
1056,0.8024599125899897,4.506328254938126,"Sirius carries National Public Radio, although it doesn't include popular shows such as ""All Things Considered"" and ""Morning Edition.""","Sirius recently began carrying National Public Radio, a deal pooh-poohed by XM because it doesn't include popular shows like All Things Considered and Morning Edition."
1057,0.7192348481325965,4.2978642880916595,"Mahmud controlled access to Saddam for everyone but immediate family members, Pentagon officials said.",Mahmud controlled access to Saddam and was frequently at his side.
1058,0.4742042941874184,3.6854758113622665,"According to the 2000 Census, Long Beach's Hispanic or Latino population was listed at 35.8 percent.","According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures."
1059,0.8994897746834797,4.748709797859192,"Actor Noah Wyle, who has played Dr. John Carter since the shows inception in 1994, extended his contract with the show through the 2004-2005 season.","Noah Wyle, who has played Dr. John Carter since the series launched in 1994, has inked a one-year extension to his deal with producer Warner Bros. TV."
1060,0.7457192026854503,4.364235550165176,The WHO says the latest case does not fit its profile of SARS and is not a public health concern.,"The WHO has said the Singapore case did not fit its profile of SARS and was ""not an international public health concern."""
1061,0.8497200220215697,4.62429016828537,U.S. troops killed nearly two dozen suspected Taliban militants after coming under fire in southern Afghanistan in the latest in a series of such attacks.,"U.S. soldiers killed about two dozen suspected Taliban militants in southern Afghanistan after their convoy came under attack, the military said Sunday."
1062,0.29034023360483796,3.227228820323944,"It got up on his personal radar screen this past week, I've given him my pitch and he was quite supportive,"" he said.","It got up on his personal radar screen in the past week, and I had to get my pitch.
main-news	MSRpar	2012test	0450	3.250	A former candidate for governor of New York, he styled himself an advocate of better corporate governance.	Mr. McCall, who ran unsuccessfully for governor of New York in 2002, styled himself an advocate of better corporate governance.
main-news	MSRpar	2012test	0454	4.600	FBI agents arrested a former partner of Big Four accounting firm Ernst & Young ERNY.UL on criminal charges of obstructing federal investigations, U.S. officials said on Thursday.	A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations.
main-news	MSRpar	2012test	0459	3.714	Yeager said the suspect in the Target attack showed tendencies of being a prior offender.	Yeager said the incident appeared to be isolated, but the suspect showed tendencies of being a prior offender.
main-news	MSRpar	2012test	0464	3.333	The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.	The 30-year bond US30YT=RR lost 16/32, taking its yield to 4.20 percent from 4.18 percent.
main-news	MSRpar	2012test	0478	3.400	If that ain't a Democrat, I must be at the wrong meeting,"" he said."
1063,0.3470026066615318,3.3673150092363358,"It's a major victory for Maine, and it's a major victory for other states.	The Maine program could be a model for other states.
main-news	MSRpar	2012test	0483	3.000	The Embraer jets are scheduled to be delivered by September 2006.	The Bombardier and Embraer aircraft will be delivered to U.S. Airways by September 2006.
main-news	MSRpar	2012test	0488	3.000	I can say I am being forced into exile by the world superpower,"" he said.","I am being forced into exile by the world's superpower, Taylor said in an address videotaped at his home."
